# Experiment: L2 Regularization Parameter Sweep
# Batch Size: 200
# Epochs: 150
# -------------------------------------------

# Results with lambda equal to 1e-05

accuracy,loss,val_accuracy,val_loss
0.8542500138282776,0.43451613187789917,0.9024999737739563,0.37025800347328186
0.8836249709129333,0.3808516263961792,0.9129999876022339,0.3221496045589447
0.8977500200271606,0.3443066477775574,0.9279999732971191,0.2828185260295868
0.9113749861717224,0.31048572063446045,0.9330000281333923,0.2532300055027008
0.9242500066757202,0.272067666053772,0.9355000257492065,0.22513453662395477
0.9297500252723694,0.24518132209777832,0.9375,0.203108012676239
0.9362499713897705,0.22753076255321503,0.9409999847412109,0.18606379628181458
0.9428750276565552,0.20407551527023315,0.9440000057220459,0.17211486399173737
0.9467499852180481,0.19016055762767792,0.9470000267028809,0.16041550040245056
0.9467499852180481,0.18290409445762634,0.9484999775886536,0.15237514674663544
0.9536250233650208,0.17147405445575714,0.949999988079071,0.14410829544067383
0.953499972820282,0.1612703949213028,0.953499972820282,0.13774769008159637
0.9539999961853027,0.15024107694625854,0.9559999704360962,0.13232161104679108
0.9586250185966492,0.1460629403591156,0.9559999704360962,0.12811635434627533
0.9558749794960022,0.14271485805511475,0.9574999809265137,0.12468401342630386
0.9598749876022339,0.13133901357650757,0.9585000276565552,0.12001586705446243
0.9617499709129333,0.13046395778656006,0.9599999785423279,0.11703705787658691
0.9637500047683716,0.12408856302499771,0.9585000276565552,0.11548765748739243
0.9651250243186951,0.11685404181480408,0.9599999785423279,0.11233391612768173
0.9652500152587891,0.12000252306461334,0.9629999995231628,0.10815423727035522
0.9664999842643738,0.11518580466508865,0.9610000252723694,0.10678865015506744
0.9671249985694885,0.1114422157406807,0.9635000228881836,0.1042582094669342
0.9674999713897705,0.11057284474372864,0.9620000123977661,0.10412207245826721
0.9696249961853027,0.10767137259244919,0.9635000228881836,0.10178757458925247
0.968375027179718,0.10799337178468704,0.9624999761581421,0.10052745044231415
0.9693750143051147,0.10474780946969986,0.9645000100135803,0.09895872324705124
0.9722499847412109,0.09839268773794174,0.9635000228881836,0.09922492504119873
0.9713749885559082,0.0982697457075119,0.9645000100135803,0.09706384688615799
0.9698749780654907,0.09839136898517609,0.9649999737739563,0.09559359401464462
0.9713749885559082,0.09698369354009628,0.9664999842643738,0.09587045758962631
0.9711250066757202,0.09808674454689026,0.9660000205039978,0.09519071131944656
0.9736250042915344,0.09074104577302933,0.9670000076293945,0.09418746829032898
0.971750020980835,0.0926206037402153,0.9664999842643738,0.09439870715141296
0.9711250066757202,0.09247943013906479,0.9670000076293945,0.09395483136177063
0.9729999899864197,0.09132826328277588,0.9679999947547913,0.09297950565814972
0.9729999899864197,0.0930575430393219,0.9679999947547913,0.09350603073835373
0.9746249914169312,0.08782823383808136,0.9670000076293945,0.09130487591028214
0.9739999771118164,0.08900909870862961,0.968500018119812,0.09038405120372772
0.9764999747276306,0.08379331976175308,0.9670000076293945,0.09097212553024292
0.9737499952316284,0.08870232850313187,0.9674999713897705,0.08940324187278748
0.9766250252723694,0.08560989797115326,0.9679999947547913,0.08998776972293854
0.9752500057220459,0.08468572795391083,0.968500018119812,0.08939272165298462
0.9767500162124634,0.08200180530548096,0.9700000286102295,0.09036742150783539
0.9750000238418579,0.0815437063574791,0.9679999947547913,0.09063924103975296
0.9775000214576721,0.07753672450780869,0.968999981880188,0.08782074600458145
0.9772499799728394,0.08346913009881973,0.9710000157356262,0.08685296773910522
0.9762499928474426,0.07777091860771179,0.9704999923706055,0.08611444383859634
0.9771249890327454,0.08118075132369995,0.968999981880188,0.08690853416919708
0.9768750071525574,0.08087171614170074,0.9695000052452087,0.08807552605867386
0.9775000214576721,0.07742027193307877,0.9695000052452087,0.08619066327810287
0.9775000214576721,0.07831009477376938,0.9700000286102295,0.08656999468803406
0.9785000085830688,0.0756496787071228,0.9710000157356262,0.08636148273944855
0.9782500267028809,0.07829499989748001,0.9714999794960022,0.08564911037683487
0.9789999723434448,0.07507669925689697,0.9700000286102295,0.08540256321430206
0.9788749814033508,0.07506471872329712,0.9695000052452087,0.08567137271165848
0.9793750047683716,0.07444064319133759,0.9710000157356262,0.08531621098518372
0.9800000190734863,0.0730619803071022,0.9714999794960022,0.08548522740602493
0.9794999957084656,0.07430576533079147,0.972000002861023,0.0859641507267952
0.9797499775886536,0.07533982396125793,0.972000002861023,0.08328129351139069
0.9788749814033508,0.07406003773212433,0.972000002861023,0.08602510392665863
0.9788749814033508,0.0728682428598404,0.9710000157356262,0.08460672199726105
0.9789999723434448,0.07403162866830826,0.9714999794960022,0.08412348479032516
0.9804999828338623,0.07158631831407547,0.9704999923706055,0.08598348498344421
0.9788749814033508,0.0738518163561821,0.9714999794960022,0.08255665004253387
0.9807500243186951,0.06960351765155792,0.972000002861023,0.08422980457544327
0.9807500243186951,0.06826944649219513,0.9704999923706055,0.08628249168395996
0.9792500138282776,0.07030519843101501,0.9714999794960022,0.0846123993396759
0.9791250228881836,0.06947783380746841,0.9710000157356262,0.08604080229997635
0.9818750023841858,0.06832141429185867,0.9704999923706055,0.08300822228193283
0.9801250100135803,0.07120323926210403,0.972000002861023,0.0824802964925766
0.9791250228881836,0.06993418186903,0.9704999923706055,0.08268769830465317
0.9808750152587891,0.06882403045892715,0.972000002861023,0.08205284178256989
